Date,tikr,open,high,low,close,volume
2021-02-25,BERGEPAINT.NS,728.0,731.1,715.7,722.9,1219033
2021-02-26,BERGEPAINT.NS,717.6,719.8,675.05,679.85,2216861
2021-03-01,BERGEPAINT.NS,681.0,723.0,681.0,718.75,2028724
2021-03-02,BERGEPAINT.NS,724.8,725.0,703.3,713.3,1230175
2021-03-03,BERGEPAINT.NS,719.0,734.0,713.1,731.55,1122517
2021-03-04,BERGEPAINT.NS,729.9,739.95,720.6,730.8,1062909
2021-03-05,BERGEPAINT.NS,720.0,735.0,716.2,729.55,787220
2021-03-08,BERGEPAINT.NS,727.0,734.0,710.0,712.5,1307350
2021-03-09,BERGEPAINT.NS,718.35,733.6,713.0,715.0,1282525
2021-03-10,BERGEPAINT.NS,720.95,740.6,717.2,730.35,700830
2021-03-12,BERGEPAINT.NS,730.0,731.95,715.0,717.25,935368
2021-03-15,BERGEPAINT.NS,720.0,723.0,706.3,718.2,630174
2021-03-16,BERGEPAINT.NS,719.0,735.95,719.0,727.55,1144122
2021-03-17,BERGEPAINT.NS,725.0,730.05,712.5,714.75,833551
2021-03-18,BERGEPAINT.NS,722.5,728.95,698.9,704.9,608978
2021-03-19,BERGEPAINT.NS,701.65,734.2,687.1,725.7,1149193
2021-03-22,BERGEPAINT.NS,726.1,734.45,717.6,732.05,767576
2021-03-23,BERGEPAINT.NS,733.9,751.95,733.9,744.5,2166943
2021-03-24,BERGEPAINT.NS,747.3,766.6,738.0,741.05,3009508
2021-03-25,BERGEPAINT.NS,741.0,744.45,729.15,734.55,1033223
2021-03-26,BERGEPAINT.NS,740.0,763.5,738.0,759.9,1250766
2021-03-30,BERGEPAINT.NS,765.0,772.0,757.0,759.8,1625612
2021-03-31,BERGEPAINT.NS,764.95,773.0,760.15,765.0,897399
2021-04-01,BERGEPAINT.NS,768.0,770.0,761.0,764.35,720353
2021-04-05,BERGEPAINT.NS,769.0,769.0,743.0,746.75,856266
2021-04-06,BERGEPAINT.NS,755.0,764.5,745.05,748.5,1173528
2021-04-07,BERGEPAINT.NS,750.0,763.9,747.9,752.0,801510
2021-04-08,BERGEPAINT.NS,752.0,765.0,750.15,762.45,653368
2021-04-09,BERGEPAINT.NS,768.9,769.2,750.3,752.6,683729
2021-01-11,BHARATFORG.NS,604.0,622.85,597.9,610.95,4065354
2021-01-12,BHARATFORG.NS,608.0,625.0,605.3,621.4,2348196
2021-01-13,BHARATFORG.NS,624.7,676.9,615.25,628.25,15115174
2021-01-14,BHARATFORG.NS,632.8,640.0,611.15,622.45,2579015
2021-01-15,BHARATFORG.NS,622.5,627.7,601.05,613.55,2656981
2021-01-18,BHARATFORG.NS,612.55,613.55,579.25,588.8,2240300
2021-01-19,BHARATFORG.NS,590.65,600.95,589.5,599.2,2200851
2021-01-20,BHARATFORG.NS,601.95,625.55,601.05,621.55,3431694
2021-01-21,BHARATFORG.NS,627.0,637.35,612.8,618.85,2847910
2021-01-22,BHARATFORG.NS,618.85,644.5,618.0,629.4,5322813
2021-01-25,BHARATFORG.NS,635.3,636.0,597.3,608.5,2163010
2021-01-27,BHARATFORG.NS,607.0,607.5,580.7,601.8,3488403
2021-01-28,BHARATFORG.NS,562.0,599.25,562.0,582.65,2305090
2021-01-29,BHARATFORG.NS,592.15,605.0,578.6,583.8,2767087
2021-02-01,BHARATFORG.NS,587.0,621.3,576.5,613.25,2812694
2021-02-02,BHARATFORG.NS,620.0,650.7,618.5,648.4,4078912
2021-02-03,BHARATFORG.NS,659.9,668.0,631.45,634.35,3529045
2021-02-04,BHARATFORG.NS,634.0,642.4,625.1,629.05,1822926
2021-02-05,BHARATFORG.NS,632.0,646.0,615.0,617.9,2202933
2021-02-08,BHARATFORG.NS,621.0,645.0,620.0,643.05,2427690
2021-02-09,BHARATFORG.NS,647.95,655.65,638.85,645.3,3422137
2021-02-10,BHARATFORG.NS,649.0,659.0,637.35,655.9,2813641
2021-02-11,BHARATFORG.NS,653.25,666.65,644.15,647.9,2694261
2021-02-12,BHARATFORG.NS,649.85,654.0,623.75,640.1,6216143
2021-02-15,BHARATFORG.NS,635.55,651.8,616.0,628.05,3836869
2021-02-16,BHARATFORG.NS,628.5,639.7,622.0,630.75,2209598
2021-02-17,BHARATFORG.NS,632.0,653.4,629.2,637.75,3584057
2021-02-18,BHARATFORG.NS,644.0,645.6,626.6,633.05,1883851
2021-02-19,BHARATFORG.NS,630.85,630.85,595.05,603.0,2933921
2021-02-22,BHARATFORG.NS,603.8,607.7,583.6,588.6,3466097
2021-02-23,BHARATFORG.NS,608.95,620.0,588.95,608.55,5335514
2021-02-24,BHARATFORG.NS,613.8,617.7,600.0,602.4,1068009
2021-02-25,BHARATFORG.NS,607.8,623.7,604.3,620.85,2384168
2021-02-26,BHARATFORG.NS,608.4,615.9,597.5,610.05,3448159
2021-03-01,BHARATFORG.NS,619.6,627.3,611.3,618.5,1894304
2021-03-02,BHARATFORG.NS,624.9,647.15,616.65,636.65,3305660
2021-03-03,BHARATFORG.NS,648.8,650.0,628.8,630.55,2123361
2021-03-04,BHARATFORG.NS,632.0,648.8,615.0,641.5,3679029
2021-03-05,BHARATFORG.NS,640.8,641.85,613.75,617.7,1620601
2021-03-08,BHARATFORG.NS,627.0,641.95,615.75,618.95,3257881
2021-03-09,BHARATFORG.NS,625.0,631.1,605.7,612.9,1553213
2021-03-10,BHARATFORG.NS,619.95,626.0,611.55,622.6,1609145
2021-03-12,BHARATFORG.NS,628.1,631.75,612.3,616.6,1106334
2021-03-15,BHARATFORG.NS,619.0,620.5,602.05,613.3,1303964
2021-03-16,BHARATFORG.NS,616.5,621.2,609.0,611.0,1206829
2021-03-17,BHARATFORG.NS,619.0,623.75,581.35,591.05,2598606
2021-03-18,BHARATFORG.NS,602.05,605.0,581.5,587.1,1811009
2021-03-19,BHARATFORG.NS,581.95,604.0,579.75,600.05,2863512
2021-03-22,BHARATFORG.NS,591.0,607.95,591.0,596.85,1512975
2021-03-23,BHARATFORG.NS,599.9,601.45,588.8,595.1,1350302
2021-03-24,BHARATFORG.NS,590.0,602.6,578.05,581.0,2689937
2021-03-25,BHARATFORG.NS,580.2,587.45,568.3,570.55,2936971
2021-03-26,BHARATFORG.NS,574.05,592.95,574.05,587.25,1602949
2021-03-30,BHARATFORG.NS,593.0,600.45,588.35,590.65,933525
2021-03-31,BHARATFORG.NS,590.85,597.75,588.5,595.95,846169
2021-04-01,BHARATFORG.NS,603.8,616.0,596.25,613.35,1338081
2021-04-05,BHARATFORG.NS,612.95,617.0,588.85,608.65,1296370
2021-04-06,BHARATFORG.NS,613.3,624.8,605.0,619.45,1512152
2021-04-07,BHARATFORG.NS,623.0,625.0,608.2,612.4,1214445
2021-04-08,BHARATFORG.NS,615.0,621.5,613.0,614.85,833770
2021-04-09,BHARATFORG.NS,616.85,626.9,609.0,610.25,1360268
2021-01-11,BHARTIARTL.NS,541.5,554.35,541.5,547.15,19525604
2021-01-12,BHARTIARTL.NS,549.0,569.0,545.0,565.75,25380555
2021-01-13,BHARTIARTL.NS,588.0,601.7,567.0,578.25,83668562
2021-01-14,BHARTIARTL.NS,582.7,584.8,570.05,580.55,16661518
2021-01-15,BHARTIARTL.NS,609.55,610.65,593.8,602.65,56392307
2021-01-18,BHARTIARTL.NS,602.65,603.0,584.0,586.95,20965905
2021-01-19,BHARTIARTL.NS,591.1,597.45,586.5,592.3,10830923
2021-01-20,BHARTIARTL.NS,592.3,602.5,589.0,596.15,13087294
2021-01-21,BHARTIARTL.NS,600.25,604.05,574.4,581.35,17060331
2021-01-22,BHARTIARTL.NS,583.9,585.55,572.75,576.85,12429589
2021-01-25,BHARTIARTL.NS,579.0,587.85,569.55,580.75,12273498
2021-01-27,BHARTIARTL.NS,580.0,581.75,562.35,570.8,15280757
2021-01-28,BHARTIARTL.NS,566.5,575.85,562.75,570.9,14921448
2021-01-29,BHARTIARTL.NS,578.5,578.5,550.6,553.6,25051621
2021-02-01,BHARTIARTL.NS,559.0,581.1,549.2,579.15,13951025
2021-02-02,BHARTIARTL.NS,584.9,605.65,579.25,599.35,21311866
2021-02-03,BHARTIARTL.NS,609.4,622.5,599.45,608.85,30076561
2021-02-04,BHARTIARTL.NS,614.9,623.0,595.65,600.6,51018799
2021-02-05,BHARTIARTL.NS,603.8,605.9,576.25,581.1,34811620
2021-02-08,BHARTIARTL.NS,589.0,603.65,584.7,597.3,21247165
2021-02-09,BHARTIARTL.NS,598.9,607.75,595.0,598.95,20541765
2021-02-10,BHARTIARTL.NS,604.95,607.75,580.25,590.2,31059522
2021-02-11,BHARTIARTL.NS,592.0,603.55,589.0,598.1,18898771
2021-02-12,BHARTIARTL.NS,597.85,597.85,584.6,586.25,15611939
2021-02-15,BHARTIARTL.NS,592.1,603.0,590.0,593.7,17641523
2021-02-16,BHARTIARTL.NS,595.0,601.6,593.0,593.95,14787224
2021-02-17,BHARTIARTL.NS,596.95,598.8,590.05,593.85,16133750
2021-02-18,BHARTIARTL.NS,597.0,598.0,585.2,589.05,21784559
2021-02-19,BHARTIARTL.NS,590.0,596.0,575.5,581.35,19106404
2021-02-22,BHARTIARTL.NS,582.0,584.9,568.0,570.3,19854892
2021-02-23,BHARTIARTL.NS,575.0,577.0,564.0,565.55,23326447
2021-02-24,BHARTIARTL.NS,568.1,574.1,565.2,572.95,8725136
2021-02-25,BHARTIARTL.NS,579.9,584.45,577.05,579.15,15931134
2021-02-26,BHARTIARTL.NS,574.5,585.95,551.75,556.3,194887984
2021-03-01,BHARTIARTL.NS,558.0,559.1,521.0,532.2,54075848
2021-03-02,BHARTIARTL.NS,540.5,544.0,528.85,541.2,30058411
2021-03-03,BHARTIARTL.NS,548.75,550.75,540.0,546.3,24214390
2021-03-04,BHARTIARTL.NS,540.0,546.0,538.0,539.6,17352483
2021-03-05,BHARTIARTL.NS,535.0,538.5,524.4,532.8,16351700
2021-03-08,BHARTIARTL.NS,531.0,535.45,524.75,525.7,15011518
2021-03-09,BHARTIARTL.NS,530.1,532.0,514.3,521.75,19809833
2021-03-10,BHARTIARTL.NS,520.2,530.5,516.35,525.85,18663334
2021-03-12,BHARTIARTL.NS,530.55,532.75,521.55,524.2,11410264
2021-03-15,BHARTIARTL.NS,527.8,527.8,516.4,522.85,10675512
2021-03-16,BHARTIARTL.NS,524.0,533.75,524.0,529.3,13007824
2021-03-17,BHARTIARTL.NS,528.8,531.0,519.0,522.9,8326430
2021-03-18,BHARTIARTL.NS,529.85,532.2,515.35,527.2,12235615
2021-03-19,BHARTIARTL.NS,528.0,534.75,525.5,529.95,48683525
2021-03-22,BHARTIARTL.NS,533.05,534.0,523.0,528.0,13331409
2021-03-23,BHARTIARTL.NS,529.7,532.45,522.15,529.25,14958494
2021-03-24,BHARTIARTL.NS,528.0,533.45,521.5,523.65,10602439
2021-03-25,BHARTIARTL.NS,523.4,523.65,499.55,507.75,17248482
2021-03-26,BHARTIARTL.NS,512.1,524.9,510.6,522.5,10943035
2021-03-30,BHARTIARTL.NS,527.8,527.9,516.25,521.5,10494098
2021-03-31,BHARTIARTL.NS,522.35,525.9,516.25,517.3,7570387
2021-04-01,BHARTIARTL.NS,519.95,523.9,514.55,520.8,6980458
2021-04-05,BHARTIARTL.NS,520.8,529.0,514.6,528.25,9203847
2021-04-06,BHARTIARTL.NS,528.5,537.85,524.55,532.2,12873443
2021-04-07,BHARTIARTL.NS,537.0,546.9,535.25,541.6,20997280
2021-04-08,BHARTIARTL.NS,546.8,548.55,540.5,543.0,11157958
2021-04-09,BHARTIARTL.NS,539.5,549.75,536.5,545.25,11426998
2021-01-11,BHEL.NS,39.75,40.0,38.3,39.0,46504882
2021-01-12,BHEL.NS,39.0,40.0,38.6,39.35,37860013
2021-01-13,BHEL.NS,39.65,42.3,39.65,40.75,154573968
2021-01-14,BHEL.NS,40.4,40.7,39.6,40.2,34995707
2021-01-15,BHEL.NS,40.2,40.5,38.85,39.4,37081742
2021-01-18,BHEL.NS,39.4,39.6,37.25,38.05,38159244
2021-01-19,BHEL.NS,38.1,40.0,38.1,39.75,29092687
2021-01-20,BHEL.NS,39.7,40.7,39.4,40.5,40633278
2021-01-21,BHEL.NS,41.0,41.25,38.5,38.75,56574146
2021-01-22,BHEL.NS,38.5,39.3,37.1,37.65,58968250
2021-01-25,BHEL.NS,37.75,38.25,36.0,36.25,51673382
2021-01-27,BHEL.NS,35.85,36.2,35.4,35.7,38751487
2021-01-28,BHEL.NS,35.35,36.8,35.1,36.6,48537154
2021-01-29,BHEL.NS,37.0,37.5,35.8,36.05,52158893
2021-02-01,BHEL.NS,36.5,38.45,35.4,38.2,51185628
2021-02-02,BHEL.NS,38.65,39.95,38.05,38.9,57099937
2021-02-03,BHEL.NS,39.15,41.35,39.1,39.7,104638908
2021-02-04,BHEL.NS,39.9,42.5,39.6,42.2,154097676
2021-02-05,BHEL.NS,42.65,44.15,41.25,43.55,146833328
2021-02-08,BHEL.NS,41.25,41.5,39.55,39.85,114554488
2021-02-09,BHEL.NS,39.6,39.75,38.4,38.75,49601029
2021-02-10,BHEL.NS,38.65,39.4,37.8,38.25,38714221
2021-02-11,BHEL.NS,38.45,39.15,38.15,38.75,33240680
2021-02-12,BHEL.NS,38.95,39.45,38.6,38.8,24770265
2021-02-15,BHEL.NS,39.05,39.45,38.6,38.9,19106327
2021-02-16,BHEL.NS,39.05,40.0,38.4,39.9,46759963
2021-02-17,BHEL.NS,40.0,40.8,39.1,40.05,71963620
2021-02-18,BHEL.NS,40.2,44.05,39.95,43.0,166636643
2021-02-19,BHEL.NS,42.75,43.25,39.6,40.4,74472617
2021-02-22,BHEL.NS,40.1,40.55,39.1,39.65,38769981
2021-02-23,BHEL.NS,39.9,41.45,39.5,40.7,43031158
2021-02-24,BHEL.NS,41.2,43.35,36.65,42.95,61230344
2021-02-25,BHEL.NS,43.55,48.0,43.4,47.15,328616125
2021-02-26,BHEL.NS,46.0,48.8,45.35,47.6,206095365
2021-03-01,BHEL.NS,48.7,49.6,47.6,48.8,123674746
2021-03-02,BHEL.NS,49.4,52.2,49.25,51.75,152393453
2021-03-03,BHEL.NS,52.2,52.65,50.6,51.0,65329850
2021-03-04,BHEL.NS,50.35,56.1,49.9,54.25,213396105
2021-03-05,BHEL.NS,54.75,55.9,50.35,52.45,112585811
2021-03-08,BHEL.NS,53.45,55.5,53.0,54.4,79729837
2021-03-09,BHEL.NS,54.95,56.5,53.1,54.85,108574936
2021-03-10,BHEL.NS,55.6,56.5,54.3,54.8,85630459
2021-03-12,BHEL.NS,55.1,56.35,52.55,53.4,126521758
2021-03-15,BHEL.NS,56.0,56.0,54.05,55.25,107827286
2021-03-16,BHEL.NS,55.8,56.2,53.5,53.9,67218075
2021-03-17,BHEL.NS,54.0,54.0,49.2,50.1,60727935
2021-03-18,BHEL.NS,52.2,53.8,50.6,52.1,158412104
2021-03-19,BHEL.NS,51.7,52.5,49.15,52.0,108069373
2021-03-22,BHEL.NS,52.05,52.8,51.25,52.2,48322688
2021-03-23,BHEL.NS,52.45,52.65,51.45,51.75,42647877
2021-03-24,BHEL.NS,51.35,51.7,49.5,49.85,42597772
2021-03-25,BHEL.NS,49.9,50.0,46.9,48.2,66287150
2021-03-26,BHEL.NS,49.0,49.5,48.45,48.7,40617084
2021-03-30,BHEL.NS,49.2,49.6,48.3,48.95,41698864
2021-03-31,BHEL.NS,48.9,49.75,48.4,48.75,28483055
2021-04-01,BHEL.NS,49.0,51.2,48.95,50.95,52965110
2021-04-05,BHEL.NS,51.0,51.1,48.4,49.0,49348313
2021-04-06,BHEL.NS,49.4,50.5,48.25,49.35,38527134
2021-04-07,BHEL.NS,49.35,50.8,49.35,50.0,35782543
2021-04-08,BHEL.NS,49.9,53.05,49.85,51.6,85159684
2021-04-09,BHEL.NS,51.9,52.5,51.1,51.5,41928206
2021-01-11,BIOCON.NS,464.65,472.9,457.2,471.25,3550553
2021-01-12,BIOCON.NS,472.0,474.35,466.1,471.75,3014910
2021-01-13,BIOCON.NS,472.0,472.2,460.55,462.8,3430890
2021-01-14,BIOCON.NS,463.1,469.3,458.55,466.45,3484973
2021-01-15,BIOCON.NS,466.5,466.6,455.0,457.05,2795557
2021-01-18,BIOCON.NS,456.0,459.35,440.5,448.9,2898351
2021-01-19,BIOCON.NS,450.1,456.65,449.35,451.6,2056058
2021-01-20,BIOCON.NS,451.6,453.9,448.05,449.8,2513241
2021-01-21,BIOCON.NS,455.0,455.0,440.15,441.95,3617650
2021-01-22,BIOCON.NS,422.4,423.0,376.3,393.75,28411474
2021-01-25,BIOCON.NS,393.1,394.3,377.65,382.7,13627688
2021-01-27,BIOCON.NS,380.0,386.95,368.55,377.55,10430905
2021-01-28,BIOCON.NS,376.55,386.8,373.0,380.1,9111175
2021-01-29,BIOCON.NS,385.0,386.0,369.0,371.8,6608798
2021-02-01,BIOCON.NS,373.5,382.6,363.25,379.2,4007717
2021-02-02,BIOCON.NS,384.0,394.0,379.1,391.5,4891113
2021-02-03,BIOCON.NS,396.35,404.9,391.55,401.2,7249108
2021-02-04,BIOCON.NS,402.0,410.9,399.75,409.9,5668584
2021-02-05,BIOCON.NS,417.7,417.7,398.2,407.2,9808981
2021-02-08,BIOCON.NS,407.65,413.25,406.1,409.0,3333450
2021-02-09,BIOCON.NS,409.0,409.95,402.8,404.8,3195358
2021-02-10,BIOCON.NS,404.4,409.85,400.0,408.15,2646877
2021-02-11,BIOCON.NS,403.0,412.55,403.0,406.4,3799980
2021-02-12,BIOCON.NS,407.0,411.25,403.8,408.05,2998690
2021-02-15,BIOCON.NS,408.95,410.5,405.2,407.95,2040087
2021-02-16,BIOCON.NS,407.95,418.6,406.25,417.4,5407782
2021-02-17,BIOCON.NS,418.95,422.95,415.2,418.7,7395024
2021-02-18,BIOCON.NS,418.7,424.75,414.0,420.1,4311757
2021-02-19,BIOCON.NS,419.8,419.8,401.6,404.0,4834156
2021-02-22,BIOCON.NS,405.0,406.8,395.25,397.65,3183792
2021-02-23,BIOCON.NS,398.25,400.75,384.1,385.35,9103379
2021-02-24,BIOCON.NS,388.8,392.45,385.35,389.5,1470901
2021-02-25,BIOCON.NS,391.7,400.7,390.55,397.8,4350060
2021-02-26,BIOCON.NS,393.95,401.85,387.0,390.2,5197606
2021-03-01,BIOCON.NS,395.0,399.0,387.4,395.65,2691673
2021-03-02,BIOCON.NS,397.8,399.9,392.1,398.0,2769928
2021-03-03,BIOCON.NS,399.0,403.8,396.6,402.7,2975783
2021-03-04,BIOCON.NS,399.0,407.1,398.3,399.75,1939204
2021-03-05,BIOCON.NS,398.5,401.25,393.5,394.6,1607741
2021-03-08,BIOCON.NS,396.0,396.95,391.3,393.35,1923276
2021-03-09,BIOCON.NS,397.5,397.5,385.6,389.0,2605409
2021-03-10,BIOCON.NS,392.0,404.45,388.7,402.55,7942179
2021-03-12,BIOCON.NS,402.55,404.8,397.7,400.2,3756453
2021-03-15,BIOCON.NS,401.05,401.1,387.0,395.75,2963338
2021-03-16,BIOCON.NS,396.0,396.0,389.3,391.7,2743146
2021-03-17,BIOCON.NS,391.7,393.6,386.4,388.2,2105069
2021-03-18,BIOCON.NS,390.0,392.95,383.25,389.15,2764770
2021-03-19,BIOCON.NS,386.5,398.0,385.85,395.7,4200208
2021-03-22,BIOCON.NS,395.6,403.4,394.05,402.25,3713607
2021-03-23,BIOCON.NS,403.0,405.7,398.05,400.75,3443734
2021-03-24,BIOCON.NS,398.0,403.4,397.7,402.1,2567380
2021-03-25,BIOCON.NS,401.8,405.8,397.35,398.5,3411079
2021-03-26,BIOCON.NS,396.5,399.0,390.75,395.25,4226903
2021-03-30,BIOCON.NS,400.9,409.5,399.05,408.45,4193149
2021-03-31,BIOCON.NS,413.0,413.4,405.8,408.9,5228409
2021-04-01,BIOCON.NS,409.2,413.2,408.8,410.55,1860699
2021-04-05,BIOCON.NS,410.55,410.55,401.55,406.45,1318706
2021-04-06,BIOCON.NS,406.6,415.55,405.1,414.25,2107437
2021-04-07,BIOCON.NS,415.95,418.5,412.45,414.2,2467709
2021-04-08,BIOCON.NS,414.0,416.55,411.15,413.25,2086999
2021-04-09,BIOCON.NS,413.05,424.4,412.2,420.3,3202010
2021-01-11,BOSCHLTD.NS,13930.0,14080.0,13667.6,13919.65,47341
2021-01-12,BOSCHLTD.NS,13875.25,14949.45,13822.9,14626.1,196125
2021-01-13,BOSCHLTD.NS,14702.0,15348.0,14525.05,14780.5,191862
2021-01-14,BOSCHLTD.NS,14839.0,15081.8,14734.7,14790.65,72742
2021-01-15,BOSCHLTD.NS,14800.0,14990.0,14464.25,14765.25,68211
2021-01-18,BOSCHLTD.NS,14760.0,14760.0,14413.0,14514.1,80529
2021-01-19,BOSCHLTD.NS,14650.0,15250.0,14650.0,15182.5,71780
2021-01-20,BOSCHLTD.NS,15164.65,15956.0,15080.5,15882.1,174212
2021-01-21,BOSCHLTD.NS,15910.0,16200.0,15665.85,15806.2,103614
2021-01-22,BOSCHLTD.NS,15848.9,16550.0,15560.05,15670.65,131272
2021-01-25,BOSCHLTD.NS,15844.0,16027.6,15325.85,15876.4,88902
2021-01-27,BOSCHLTD.NS,15900.0,15900.0,15415.0,15542.55,61551
2021-01-28,BOSCHLTD.NS,15450.55,15946.9,15376.45,15772.15,75419
2021-01-29,BOSCHLTD.NS,15884.7,16071.2,15250.0,15327.5,68777
2021-02-01,BOSCHLTD.NS,15524.0,16444.0,15256.05,16190.7,90065
2021-02-02,BOSCHLTD.NS,16269.0,16699.5,16150.0,16531.25,64405
2021-02-03,BOSCHLTD.NS,16600.0,16780.0,16442.6,16551.05,54280
2021-02-04,BOSCHLTD.NS,16525.0,16830.05,16257.2,16359.2,52012
2021-02-05,BOSCHLTD.NS,16449.0,16589.95,16051.8,16176.2,59820
2021-02-08,BOSCHLTD.NS,16280.0,16799.0,16124.9,16679.35,84227
2021-02-09,BOSCHLTD.NS,16677.65,16772.0,16200.0,16323.75,47103
2021-02-10,BOSCHLTD.NS,16400.0,16466.1,16074.8,16284.05,64242
2021-02-11,BOSCHLTD.NS,16340.0,16580.0,15931.75,16222.6,113237
2021-02-12,BOSCHLTD.NS,16180.0,16199.65,15520.2,15615.35,129893
2021-02-15,BOSCHLTD.NS,15774.0,16029.6,15640.05,15704.6,63995
2021-02-16,BOSCHLTD.NS,15799.5,15849.9,15330.0,15579.6,58454
2021-02-17,BOSCHLTD.NS,15644.25,15885.0,15437.7,15795.0,46935
2021-02-18,BOSCHLTD.NS,15793.0,15960.0,15715.85,15820.6,62229
2021-02-19,BOSCHLTD.NS,15751.05,15999.0,15501.1,15581.45,54003
2021-02-22,BOSCHLTD.NS,15639.85,15639.85,14817.0,14928.6,82348
2021-02-23,BOSCHLTD.NS,14940.0,15098.0,14652.15,14742.6,56624
2021-02-24,BOSCHLTD.NS,15198.0,15554.95,14767.9,14966.0,77159
2021-02-25,BOSCHLTD.NS,15080.0,15287.0,14920.0,15109.05,86192
2021-02-26,BOSCHLTD.NS,14900.0,15039.45,14353.6,14854.9,59346
2021-03-01,BOSCHLTD.NS,15000.0,15345.05,14905.0,15228.25,53119
2021-03-02,BOSCHLTD.NS,15250.0,15500.0,15200.0,15449.9,39280
2021-03-03,BOSCHLTD.NS,15639.0,15639.0,15190.4,15246.55,39743
2021-03-04,BOSCHLTD.NS,15600.0,15600.0,15140.0,15239.55,76917
2021-03-05,BOSCHLTD.NS,15230.0,15287.6,14862.9,14905.0,48228
2021-03-08,BOSCHLTD.NS,14975.0,15125.0,14830.0,14962.2,39764
2021-03-09,BOSCHLTD.NS,15098.0,15206.1,14900.1,14998.55,31364
2021-03-10,BOSCHLTD.NS,15149.0,15149.0,14943.2,14997.1,21778
2021-03-12,BOSCHLTD.NS,14957.1,15117.45,14801.6,14893.2,28343
2021-03-15,BOSCHLTD.NS,14889.9,15027.0,14625.85,14989.8,28853
2021-03-16,BOSCHLTD.NS,15044.0,15062.8,14701.0,14818.5,29407
2021-03-17,BOSCHLTD.NS,14818.5,14993.25,14540.0,14623.85,28295
2021-03-18,BOSCHLTD.NS,14845.05,14845.05,14152.65,14218.55,35767
2021-03-19,BOSCHLTD.NS,14218.0,14589.6,13825.05,14527.55,60778
2021-03-22,BOSCHLTD.NS,14527.55,14550.0,14284.75,14349.8,22321
2021-03-23,BOSCHLTD.NS,14365.0,14440.0,14242.6,14321.1,40413
2021-03-24,BOSCHLTD.NS,14178.0,14337.8,13970.45,14016.85,25039
2021-03-25,BOSCHLTD.NS,13950.0,13999.95,13590.0,13688.0,40457
2021-03-26,BOSCHLTD.NS,13800.0,13898.25,13619.9,13754.65,31444
2021-03-30,BOSCHLTD.NS,13890.0,14371.85,13765.95,14256.6,55183
2021-03-31,BOSCHLTD.NS,14239.9,14349.0,14030.0,14088.4,21985
2021-04-01,BOSCHLTD.NS,14244.95,14404.95,14033.15,14178.9,56398
2021-04-05,BOSCHLTD.NS,14178.9,14178.9,13815.0,14035.65,24374
2021-04-06,BOSCHLTD.NS,14015.05,14337.7,13901.0,14127.15,39009
2021-04-07,BOSCHLTD.NS,14101.25,14750.0,14026.05,14564.8,53727
2021-04-08,BOSCHLTD.NS,14575.0,14847.8,14560.1,14710.2,38710
2021-04-09,BOSCHLTD.NS,14698.75,14819.9,14390.05,14490.7,28021
2021-01-11,BPCL.NS,384.02,384.73,375.79,381.88,6834003
2021-01-12,BPCL.NS,381.64,388.77,377.79,382.64,8331071
2021-01-13,BPCL.NS,385.92,403.98,384.63,391.52,21181147
2021-01-14,BPCL.NS,391.62,408.73,390.67,405.59,12600096
2021-01-15,BPCL.NS,408.16,408.25,390.95,394.09,8827951
2021-01-18,BPCL.NS,393.52,396.28,382.11,389.29,8393582
2021-01-19,BPCL.NS,392.57,397.32,388.06,393.0,5547107
2021-01-20,BPCL.NS,394.47,396.28,389.01,393.38,4937393
2021-01-21,BPCL.NS,394.47,402.08,385.06,388.1,8768238
2021-01-22,BPCL.NS,388.77,392.52,375.41,376.46,7702419
2021-01-25,BPCL.NS,380.21,382.92,365.67,368.14,6030213
2021-01-27,BPCL.NS,366.48,370.95,360.97,361.77,6033438
2021-01-28,BPCL.NS,358.35,370.42,357.64,365.29,8155883
2021-01-29,BPCL.NS,370.61,376.93,362.49,364.62,8258955
2021-02-01,BPCL.NS,368.81,378.22,361.77,373.56,13938368
2021-02-02,BPCL.NS,377.12,390.67,373.8,387.82,8876838
2021-02-03,BPCL.NS,384.97,396.37,382.45,394.38,8509253
2021-02-04,BPCL.NS,393.14,401.6,390.24,397.85,7599341
2021-02-05,BPCL.NS,399.7,401.41,392.67,394.47,3861284
2021-02-08,BPCL.NS,399.22,403.41,395.42,399.27,6322827
2021-02-09,BPCL.NS,409.68,416.38,396.04,398.61,22577022
2021-02-10,BPCL.NS,401.32,403.93,388.82,395.23,9580296
2021-02-11,BPCL.NS,394.47,401.93,393.81,401.08,5729659
2021-02-12,BPCL.NS,402.08,404.78,394.09,397.42,5470945
2021-02-15,BPCL.NS,401.89,403.88,396.37,398.27,5518776
2021-02-16,BPCL.NS,397.13,401.7,395.61,397.28,5397662
2021-02-17,BPCL.NS,399.8,409.09,396.88,406.91,8589431
2021-02-18,BPCL.NS,410.52,429.3,405.92,427.17,20755494
2021-02-19,BPCL.NS,431.92,439.63,418.58,425.0,24446305
2021-02-22,BPCL.NS,424.31,430.19,413.14,417.64,9690341
2021-02-23,BPCL.NS,423.02,437.55,420.85,430.19,14397828
2021-02-24,BPCL.NS,434.88,439.82,431.03,433.6,5990683
2021-02-25,BPCL.NS,436.81,462.36,436.71,456.18,18810829
2021-02-26,BPCL.NS,449.66,460.93,435.13,444.62,18441539
2021-03-01,BPCL.NS,450.7,458.46,444.87,449.96,6092750
2021-03-02,BPCL.NS,468.98,476.79,456.63,463.55,26600333
